source_slug,source_title,source_category,position,band,destination_slug,destination_title,destination_category,module_name
ame-heijitsu-campaign-poikatsu,雨の日・平日限定キャンペーンのポイ活術!条件を見落とさないコツ,campaign,7,5_category_hub,yahoo-travel-poikatsu,Yahoo!トラベルとは?PayPayポイントが貯まる・使える宿泊予約サービス,campaign,popular_articles
ame-heijitsu-campaign-poikatsu,雨の日・平日限定キャンペーンのポイ活術!条件を見落とさないコツ,campaign,8,6_same_category,paypay-campaign-katsuyo,PayPayでポイントを効率よく貯める方法!キャンペーン活用の基本,campaign,popular_articles
ame-heijitsu-campaign-poikatsu,雨の日・平日限定キャンペーンのポイ活術!条件を見落とさないコツ,campaign,9,6_same_category,airtrip-poikatsu,エアトリポイントの使い道は?貯め方・有効期限をわかりやすく解説,campaign,popular_articles
ame-heijitsu-campaign-poikatsu,雨の日・平日限定キャンペーンのポイ活術!条件を見落とさないコツ,campaign,10,6_same_category,jalan-tsukaikata,じゃらんでポイ活する方法!宿泊・遊び体験予約でポイントを貯めるコツ,campaign,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,1,4_same_thumb_type,chobirich-poikatsu,ちょびリッチとは?評判・特徴からポイントの貯め方まで徹底解説,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,2,4_same_thumb_type,chobirich-tsukaikata,ちょびリッチの使い方!ポイントサイト初心者が見るべき案件と交換先,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,3,4_same_thumb_type,ecnavi-poikatsu,ECナビとは?多彩な方法でポイントが貯まるポイントサイトの特徴を解説,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,4,4_same_thumb_type,ecnavi-tsukaikata,ECナビでポイントを貯める方法!アンケートと買い物を組み合わせるコツ,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,5,4_same_thumb_type,hapitas-poikatsu,ハピタスとは?ポイント還元率・交換方法・登録方法をわかりやすく解説,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,6,4_same_thumb_type,moppy-hajimekata,モッピーでポイ活を始める方法!高還元案件を見る前の確認ポイント,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,7,4_same_thumb_type,muryou-kaiin-touroku-poikatsu,無料会員登録案件でポイ活する方法とは?登録前後の確認ポイントを解説,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,8,4_same_thumb_type,nifty-point-club-poikatsu,ニフティポイントクラブの活用術!ネット利用者向けのポイ活基本,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,9,4_same_thumb_type,point-museum-poikatsu,ポイントミュージアムとは?安全性・交換条件・特徴をわかりやすく解説,pointsite,popular_articles
amefri-poikatsu,アメフリとは?すきま時間で貯まるポイントサイトの特徴を解説,pointsite,10,4_same_thumb_type,pointincome-poikatsu,ポイントインカムとは?アプリでも貯まるポイントサイトの特徴を解説,pointsite,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,1,1_own_outbound_link,ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,2,5_category_hub,rakuten-card-poikatsu,楽天カードはポイ活に向いている?メリットと注意点を初心者向けに解説,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,3,5_category_hub,dcard-poikatsu,dカードはポイ活におすすめ?dポイントを貯めやすい人の特徴,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,4,6_same_category,mitsui-sumitomo-card-vpoint,三井住友カードでVポイントを貯める方法!対象店舗とタッチ決済の基本,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,5,6_same_category,credit-card-mile-hikaku,マイルが貯まるクレジットカード比較|ANA・JALの還元と移行条件,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,6,6_same_category,credit-card-common-point-hikaku,共通ポイント別クレジットカード比較|d・楽天・Ponta・Vポイントで選ぶ,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,7,6_same_category,credit-card-point-hikaku,クレジットカードのポイントを徹底比較|還元率・年会費・使い道で選ぶ,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,8,6_same_category,creditcard-tsukurisugi-chuui,クレジットカードを作りすぎると危険?ポイ活で注意したい信用情報の基本,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,9,6_same_category,kuukou-lounge-poikatsu,空港ラウンジ特典はポイ活に役立つ?カード特典の見極め方,creditcard,popular_articles
ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,10,6_same_category,creditcard-erabikata,ポイ活向けクレジットカードの選び方!初心者が見るべき5つのポイント,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,1,1_own_outbound_link,ana-amex-campaign-2026,"【期間限定】ANAアメックス新規入会キャンペーン特集|最大242,000マイル",creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,2,1_own_outbound_link,kuukou-lounge-poikatsu,空港ラウンジ特典はポイ活に役立つ?カード特典の見極め方,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,3,4_same_thumb_type,apple-pay-poikatsu,Apple Payでポイ活する方法!ポイント還元とiD・QUICPay・タッチ決済の違い,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,4,4_same_thumb_type,dcard-poikatsu,dカードはポイ活におすすめ?dポイントを貯めやすい人の特徴,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,5,4_same_thumb_type,gasoline-point-tameru,ガソリン代でポイントを貯める方法!車利用者向けポイ活の基本,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,6,4_same_thumb_type,hokenryo-point-tameru,保険料でポイントを貯める方法!クレジットカード払いの確認ポイント,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,7,4_same_thumb_type,jcb-jpoint-poikatsu,JCBのJ-POINT(旧Oki Dokiポイント)活用術!交換先と還元率の考え方,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,8,4_same_thumb_type,mitsui-sumitomo-card-vpoint,三井住友カードでVポイントを貯める方法!対象店舗とタッチ決済の基本,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,9,4_same_thumb_type,rakuten-card-poikatsu,楽天カードはポイ活に向いている?メリットと注意点を初心者向けに解説,creditcard,popular_articles
ana-amex-poikatsu,ANAアメックスが大幅刷新!ゴールド・プレミアムの新特典とマイル還元まとめ,creditcard,10,6_same_category,credit-card-mile-hikaku,マイルが貯まるクレジットカード比較|ANA・JALの還元と移行条件,creditcard,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,1,1_own_outbound_link,furusato-nozei-poikatsu,ふるさと納税でポイ活はできる?ポイント還元と注意点をわかりやすく解説,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,2,4_same_thumb_type,ana-mileage-mall-poikatsu,ANAマイレージモールの使い方!通販前にマイルを貯める経由術,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,3,4_same_thumb_type,etc-mileage-toha,ETCマイレージサービスとは?高速道路利用者が知っておきたい基本,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,4,4_same_thumb_type,jal-mileage-mall-poikatsu,JALマイレージモールでマイルを貯める方法!ネット通販前の基本,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,5,4_same_thumb_type,jre-point-kiso,JRE POINTの貯め方と使い方!Suica利用者向けポイ活入門,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,6,4_same_thumb_type,mile-koukan-merit,ポイントをマイルに交換するメリットは?旅行好き向けポイ活入門,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,7,4_same_thumb_type,point-koukan-toha,ポイント交換とは?他社ポイント・ギフト券・マイルへの交換方法,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,8,4_same_thumb_type,ponta-mile-koukan,Pontaポイントをマイルや他社ポイントに交換する方法!使い道を広げるコツ,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,9,4_same_thumb_type,rakuten-ana-mile-koukan,楽天ポイントをANAマイルに交換できる?交換ルートと注意点を解説,shopping,popular_articles
ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,shopping,10,4_same_thumb_type,recruit-ponta,リクルートサービスでPontaポイントを貯める方法!予約・買い物で活用,shopping,popular_articles
ana-hikari-poikatsu,ANAマイルが貯まる光回線が登場!「ANA光 powered by SoftBank」を徹底解説,seikatsu,1,4_same_thumb_type,ahamo-hikari-poikatsu,ahamo光とは?料金・dポイント特典・工事費無料の条件を解説,seikatsu,popular_articles
