source_slug,source_title,source_category,link_type,target_url,target_title_or_service,anchor_text,section_heading,relevance_score,affiliate_network,revenue_opportunity,issue,recommended_action
drugstore-point-hikaku,ドラッグストアのポイントを徹底比較|マツキヨ・ウエルシア・スギ薬局・ツルハなど,shopping,A,../articles/welcia-point,ウエルシアのポイント制度!WAON POINT・Vポイントと「ウエル活」の仕組み,ウエルシア,まとめ,5,,,,
drugstore-point-hikaku,ドラッグストアのポイントを徹底比較|マツキヨ・ウエルシア・スギ薬局・ツルハなど,shopping,A,../articles/sugi-point,スギ薬局のポイント制度!スギポイントの貯め方と使い方,スギ薬局,まとめ,5,,,,
drugstore-point-hikaku,ドラッグストアのポイントを徹底比較|マツキヨ・ウエルシア・スギ薬局・ツルハなど,shopping,A,../articles/tsuruha-point,ツルハのポイント制度!ツルハポイントカードと楽天ポイントの併用,ツルハ,まとめ,5,,,,
drugstore-point-hikaku,ドラッグストアのポイントを徹底比較|マツキヨ・ウエルシア・スギ薬局・ツルハなど,shopping,A,../articles/doramori-point,ドラッグストアモリのポイントを解説|ポイントデー・使い方・キャッシュレス時の条件,ドラッグストアモリ,まとめ,4,,,,
drugstore-point-hikaku,ドラッグストアのポイントを徹底比較|マツキヨ・ウエルシア・スギ薬局・ツルハなど,shopping,A,../articles/seims-point,ドラッグセイムスのポイントを解説|セイムスポイントカードと楽天ポイントの関係,ドラッグセイムス,まとめ,4,,,,
drugstore-point-hikaku,ドラッグストアのポイントを徹底比較|マツキヨ・ウエルシア・スギ薬局・ツルハなど,shopping,A,../category/drugstore,ドラッグストアカテゴリページ,← ドラッグストアの比較・選び方に戻る,まとめ,4,,,,
dshopping-toha,dショッピングとは?特徴とポイントの貯め方をわかりやすく解説,shopping,F,https://tr.affiliate-sp.docomo.ne.jp/cl/d0000001451/5239/15,dショッピング(ドコモアフィリエイト),dショッピングの公式サイトを見る 公式サイトへ移動します,こんな方におすすめ,5,ドコモアフィリエイト,,,
ec-current-poikatsu,ECカレントとは?家電通販の特徴とポイント制度を解説,shopping,F,https://ad2.trafficgate.net/t/r/61/6540/318897_398564,ECカレント(TrafficGate),ECカレントで商品を見る 公式サイトへ移動します,こんな方におすすめ,5,TrafficGate,,,
furusato-nozei-poikatsu,ふるさと納税でポイ活はできる?ポイント還元と注意点をわかりやすく解説,shopping,A,aupay-furusato-poikatsu,au PAYふるさと納税のPontaポイントは貯まる?2025年10月の変更を解説,au PAY ふるさと納税,4. 対象サイトの選び方,4,,,,
furusato-nozei-poikatsu,ふるさと納税でポイ活はできる?ポイント還元と注意点をわかりやすく解説,shopping,A,ana-furusato-mile,ANAのふるさと納税でマイルを貯める方法!旅行好き向けの基本,ANAのふるさと納税でマイルを貯める方法,よくある質問,4,,,,
furusato-portal-erabikata,ふるさと納税ポータルの選び方!ポイント重視で比較する時の注意点,shopping,A,aupay-furusato-poikatsu,au PAYふるさと納税のPontaポイントは貯まる?2025年10月の変更を解説,au PAY ふるさと納税,1. ポータルサイトごとの特徴,4,,,,
furusato-portal-erabikata,ふるさと納税ポータルの選び方!ポイント重視で比較する時の注意点,shopping,A,furusato-nozei-poikatsu,ふるさと納税でポイ活はできる?ポイント還元と注意点をわかりやすく解説,ふるさと納税でポイ活はできる?ポイント還元と注意点をわかりやすく解説,4. 控除上限額の確認,5,,,,
furusato-portal-erabikata,ふるさと納税ポータルの選び方!ポイント重視で比較する時の注意点,shopping,F,https://px.a8.net/svt/ejp?a8mat=4B84X3+FBBFQ2+54OC+5ZMCH,au PAY ふるさと納税(A8.net),au PAY ふるさと納税の返礼品・利用条件を確認する 公式サイトへ移動します,1. ポータルサイトごとの特徴,3,A8.net,,MONETIZATION_MISMATCH,タイトルは「ポータルの選び方」という比較テーマだが、CTAはau PAYふるさと納税1社のみに誘導している。楽天ふるさと納税・さとふる等の他ポータルも本文で正式に比較対象として扱うか、CTAの訴求範囲を該当セクションに限定することを推奨
gaishoku-point-tameru,外食でポイントを貯める方法!予約サイト・決済・アプリ活用の基本,shopping,F,https://px.a8.net/svt/ejp?a8mat=4B84X3+CGBG2I+4EI4+BZVU9,Retty(A8.net),Rettyのサービス内容を見る 公式サイトへ移動します,2. 予約サイトの活用,4,A8.net,,,
gas-norikae-poikatsu,ガス会社乗り換えでポイ活する方法!セット割とポイントの確認術,shopping,A,koukyou-ryokin-poikatsu,電気・ガス・水道でポイントは貯まる?公共料金ポイ活の基本,電気・ガス・水道でポイントは貯まる?公共料金ポイ活の基本,2. セット割の確認,4,,,,
gas-norikae-poikatsu,ガス会社乗り換えでポイ活する方法!セット割とポイントの確認術,shopping,A,denryoku-norikae-point,電力会社乗り換えでポイントを貯める方法!料金比較と特典の見方,電力会社乗り換えでポイントを貯める方法!料金比較と特典の見方,2. セット割の確認,5,,,,
hahanohi-chichinohi-gift-point,母の日・父の日ギフトでポイントを貯める方法!早割と配送日の確認術,shopping,A,jtb-shopping-toha,JTBショッピングとは?お取り寄せ・お土産・ギフトの特徴を解説,JTBショッピング,1. ギフト購入で貯まるポイント,4,,,,
hikkoshi-poikatsu,引っ越しでポイ活する方法!見積もり・家具購入・手続きの確認ポイント,shopping,A,hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,引越し後の生活用品で使えるポイ活術,よくある質問,5,,,,
hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,shopping,A,hikkoshi-poikatsu,引っ越しでポイ活する方法!見積もり・家具購入・手続きの確認ポイント,引っ越しでポイ活する方法,(見出しなし),5,,,,
hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,shopping,A,kadenryohanten-point,家電量販店のポイントを賢く使う方法!現金値引きとの違いを解説,家電量販店のポイントを賢く使う方法,2. 事前に確認したいポイント還元日,4,,,,
hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,shopping,A,net-super-poikatsu,ネットスーパーのポイントを比較|Ponta・楽天・WAON POINTなど対応状況を解説,ネットスーパーのポイントを比較,3. クーポンと支払い方法の組み合わせ,4,,,,
hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,shopping,A,drugstore-poikatsu,ドラッグストアでポイ活する方法!日用品・薬・コスメでポイントを貯める,ドラッグストアでポイ活する方法,よくある質問,4,,,,
hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,shopping,A,cleaning-poikatsu,クリーニング代でポイントを貯める方法!宅配と店舗を比較するコツ,クリーニング代でポイントを貯める方法,よくある質問,4,,,,
hikkoshi-seikatsuyohin-poikatsu,引越し後の生活用品で使えるポイ活術!支出が増える前に確認したい節約ポイント,shopping,F,https://px.a8.net/svt/ejp?a8mat=4B8455+31JSUY+CHG+67C4H,アイリスプラザ(A8.net),アイリスプラザで生活用品を確認する 公式サイトへ移動します,1. 引越し後に支出が増えやすい理由,5,A8.net,,,
hon-denshi-shoseki-poikatsu,本・電子書籍のポイ活方法|楽天ブックス・Kobo・hontoの還元率を比較,shopping,A,rakuten-point-tamekata,楽天ポイントの貯め方とは?もらう方法・使い方を解説,楽天ポイントの貯め方,1. 主要ストアのポイント還元 早見表,4,,,,
hon-denshi-shoseki-poikatsu,本・電子書籍のポイ活方法|楽天ブックス・Kobo・hontoの還元率を比較,shopping,A,dmmbooks-toha,DMMブックスとは?特徴とポイントの貯め方をわかりやすく解説,DMMブックスとは,1. 主要ストアのポイント還元 早見表,4,,,,
hon-denshi-shoseki-poikatsu,本・電子書籍のポイ活方法|楽天ブックス・Kobo・hontoの還元率を比較,shopping,A,point-koukan-toha,ポイント交換とは?他社ポイント・ギフト券・マイルへの交換方法,ポイント交換とは?他社ポイント・ギフト券・マイルへの交換方法,2. hontoポイントは独自ポイント,4,,,,
hon-denshi-shoseki-poikatsu,本・電子書籍のポイ活方法|楽天ブックス・Kobo・hontoの還元率を比較,shopping,A,point-koukan-toha,ポイント交換とは?他社ポイント・ギフト券・マイルへの交換方法,ポイント交換とは?,よくある質問,3,,,,
hon-denshi-shoseki-poikatsu,本・電子書籍のポイ活方法|楽天ブックス・Kobo・hontoの還元率を比較,shopping,A,poikatsu-kiso,ポイ活とは?初心者が最初に知っておきたい仕組みと始め方,ポイ活とは?初心者が最初に知っておきたい仕組みと始め方,よくある質問,3,,,,
hon-denshi-shoseki-poikatsu,本・電子書籍のポイ活方法|楽天ブックス・Kobo・hontoの還元率を比較,shopping,F,https://px.a8.net/svt/ejp?a8mat=4B84X3+EVU5ZU+6HW+3SZUAP,DMMブックス(A8.net),DMMブックスのサービス内容を見る 公式サイトへ移動します,1. 主要ストアのポイント還元 早見表,3,A8.net,,MONETIZATION_MISMATCH,タイトル・descriptionは楽天ブックス・Kobo・hontoの還元率比較を掲げているが、CTAは比較対象に明示的に含まれないDMMブックスに誘導している。DMMブックスを比較の4番目のストアとして本文で正式に扱うか、楽天ブックス/Kobo/hontoのアフィリエイトを探して差し替えることを推奨
hyakkaten-depart-poikatsu,百貨店のポイントを比較!高島屋・三越伊勢丹・大丸松坂屋など,shopping,A,takashimaya-online-toha,高島屋オンラインストアとは?特徴とポイントの貯め方をわかりやすく解説,高島屋オンラインストアとは?特徴とポイントの貯め方をわかりやすく解説,高島屋のポイント,5,,,,
hyakkaten-depart-poikatsu,百貨店のポイントを比較!高島屋・三越伊勢丹・大丸松坂屋など,shopping,A,daimaru-matsuzakaya-toha,大丸松坂屋オンラインストアとは?特徴とポイントの貯め方をわかりやすく解説,大丸松坂屋オンラインストアとは?特徴とポイントの貯め方をわかりやすく解説,大丸・松坂屋のポイント,5,,,,
hyakkaten-depart-poikatsu,百貨店のポイントを比較!高島屋・三越伊勢丹・大丸松坂屋など,shopping,A,keio-net-shopping-toha,京王ネットショッピングとは?特徴とポイントの貯め方をわかりやすく解説,京王ネットショッピング,大丸・松坂屋のポイント,4,,,,
